Ticket_ID,Region,Outage_ID,Opened_Time,Resolution_Time_Minutes,Closed_Time,Customer_Satisfaction_Score,Channel
4094,Montgomery,4063,2023-01-16 05:48:00,39,2023-01-16 06:27:00,5,Call
4095,Huntsville,3250,2023-11-13 04:38:00,524,2023-11-13 13:22:00,4,Call
4096,Rural North,2952,2023-08-15 21:30:00,42,2023-08-15 22:12:00,2,In-person
4097,Rural North,907,2024-06-27 23:42:00,76,2024-06-28 00:58:00,3,Mobile App
4098,Birmingham,2758,2023-03-30 20:01:00,157,2023-03-30 22:38:00,2,In-person
4099,Rural South,242,2023-07-30 05:48:00,4,2023-07-30 05:52:00,5,Website
4100,Montgomery,2318,2023-03-01 22:22:00,8,2023-03-01 22:30:00,4,Website
4101,Rural South,1519,2024-10-25 00:24:00,468,2024-10-25 08:12:00,1,In-person
4102,Mobile,1393,2024-07-09 06:22:00,62,2024-07-09 07:24:00,2,Website
4103,Birmingham,1472,2024-11-26 15:50:00,164,2024-11-26 18:34:00,3,Call
4104,Mobile,923,2023-04-02 03:38:00,41,2023-04-02 04:19:00,5,Call
4105,Rural North,4646,2023-03-09 02:14:00,11,2023-03-09 02:25:00,4,Call
4106,Rural South,4917,2023-02-26 00:19:00,687,2023-02-26 11:46:00,3,In-person
4107,Birmingham,434,2024-02-10 13:30:00,61,2024-02-10 14:31:00,4,Call
4108,Montgomery,1069,2024-12-20 15:58:00,355,2024-12-20 21:53:00,4,In-person
4109,Birmingham,578,2024-01-30 08:59:00,294,2024-01-30 13:53:00,3,Call
4110,Mobile,3124,2023-11-18 01:38:00,125,2023-11-18 03:43:00,4,Mobile App
4111,Mobile,4989,2024-09-02 04:53:00,236,2024-09-02 08:49:00,3,Mobile App
4112,Rural North,1269,2024-12-17 05:44:00,13,2024-12-17 05:57:00,4,Call
4113,Birmingham,4208,2024-06-18 06:57:00,23,2024-06-18 07:20:00,5,Website
4114,Rural North,2229,2024-04-09 23:57:00,636,2024-04-10 10:33:00,3,Mobile App
4115,Mobile,3863,2023-12-05 07:01:00,180,2023-12-05 10:01:00,5,Website
4116,Rural South,771,2024-12-13 13:12:00,85,2024-12-13 14:37:00,2,Call
4117,Rural North,1103,2024-12-04 06:53:00,67,2024-12-04 08:00:00,4,Mobile App
4118,Rural South,3855,2024-01-18 05:09:00,1,2024-01-18 05:10:00,4,Mobile App
4119,Mobile,181,2024-05-24 00:36:00,70,2024-05-24 01:46:00,1,In-person
4120,Rural North,811,2023-08-03 05:04:00,105,2023-08-03 06:49:00,5,In-person
4121,Huntsville,624,2024-04-23 08:41:00,32,2024-04-23 09:13:00,4,In-person
4122,Mobile,2675,2024-08-07 05:07:00,458,2024-08-07 12:45:00,4,In-person
4123,Mobile,2916,2024-02-05 06:02:00,154,2024-02-05 08:36:00,2,Mobile App
4124,Mobile,4817,2023-10-31 08:41:00,25,2023-10-31 09:06:00,4,Website
4125,Montgomery,3290,2024-04-29 19:45:00,67,2024-04-29 20:52:00,1,In-person
4126,Huntsville,1621,2024-03-14 10:30:00,40,2024-03-14 11:10:00,5,In-person
4127,Huntsville,4010,2024-05-11 03:07:00,81,2024-05-11 04:28:00,1,In-person
4128,Mobile,3565,2023-07-19 14:53:00,143,2023-07-19 17:16:00,2,Call
4129,Birmingham,2797,2023-03-16 00:04:00,148,2023-03-16 02:32:00,1,Mobile App
4130,Birmingham,3324,2024-05-20 13:12:00,206,2024-05-20 16:38:00,5,In-person
4131,Montgomery,4609,2023-07-14 05:39:00,58,2023-07-14 06:37:00,1,Website
4132,Montgomery,2599,2024-08-17 04:29:00,0,2024-08-17 04:29:00,4,Website
4133,Montgomery,3524,2024-07-13 06:24:00,45,2024-07-13 07:09:00,4,Website
4134,Montgomery,2072,2024-05-28 10:15:00,16,2024-05-28 10:31:00,3,Website
4135,Birmingham,3770,2024-02-16 19:30:00,144,2024-02-16 21:54:00,1,In-person
4136,Huntsville,841,2024-09-26 01:18:00,272,2024-09-26 05:50:00,3,Mobile App
4137,Rural North,957,2023-01-20 12:23:00,149,2023-01-20 14:52:00,3,Website
4138,Huntsville,1020,2024-12-19 09:39:00,349,2024-12-19 15:28:00,1,Website
4139,Rural North,1092,2023-09-24 05:17:00,225,2023-09-24 09:02:00,3,In-person
4140,Rural North,2041,2024-12-30 20:37:00,31,2024-12-30 21:08:00,5,Call
4141,Mobile,2573,2024-05-15 00:19:00,106,2024-05-15 02:05:00,5,Website
4142,Montgomery,1419,2023-07-13 18:54:00,114,2023-07-13 20:48:00,4,Call
4143,Rural North,856,2024-11-01 11:44:00,145,2024-11-01 14:09:00,4,Website
4144,Rural North,3427,2023-05-30 21:00:00,42,2023-05-30 21:42:00,4,Mobile App
4145,Huntsville,630,2023-11-13 01:34:00,159,2023-11-13 04:13:00,3,Mobile App
4146,Rural South,1770,2023-05-05 11:07:00,10,2023-05-05 11:17:00,4,Website
4147,Rural South,225,2024-10-23 01:03:00,4,2024-10-23 01:07:00,4,Mobile App
4148,Birmingham,3502,2024-12-14 15:17:00,11,2024-12-14 15:28:00,3,Website
4149,Rural North,1307,2023-09-06 23:36:00,94,2023-09-07 01:10:00,2,Mobile App
4150,Huntsville,45,2023-05-04 07:14:00,255,2023-05-04 11:29:00,1,Mobile App
4151,Huntsville,2866,2024-10-02 16:20:00,100,2024-10-02 18:00:00,3,Website
4152,Rural South,2315,2023-05-10 11:02:00,37,2023-05-10 11:39:00,4,Mobile App
4153,Rural South,2608,2024-05-28 10:03:00,29,2024-05-28 10:32:00,1,Call
4154,Rural North,2021,2024-12-11 19:37:00,89,2024-12-11 21:06:00,1,Call
4155,Birmingham,732,2024-10-04 19:16:00,117,2024-10-04 21:13:00,3,In-person
4156,Mobile,1681,2023-04-17 17:19:00,33,2023-04-17 17:52:00,5,Mobile App
4157,Mobile,4641,2023-10-05 17:15:00,132,2023-10-05 19:27:00,3,In-person
4158,Montgomery,1955,2024-07-16 18:10:00,57,2024-07-16 19:07:00,1,Website
4159,Mobile,4840,2023-07-02 15:51:00,2,2023-07-02 15:53:00,5,Call
4160,Huntsville,678,2024-02-10 11:38:00,0,2024-02-10 11:38:00,3,Website
4161,Rural North,330,2024-06-16 22:25:00,30,2024-06-16 22:55:00,1,Call
4162,Rural South,1350,2023-02-05 05:05:00,13,2023-02-05 05:18:00,3,Website
4163,Rural South,4094,2024-08-14 05:40:00,146,2024-08-14 08:06:00,5,Call
4164,Birmingham,3082,2024-07-15 11:17:00,156,2024-07-15 13:53:00,1,Call
4165,Rural South,1983,2023-03-01 15:54:00,79,2023-03-01 17:13:00,1,Website
4166,Rural North,3083,2023-10-27 11:56:00,96,2023-10-27 13:32:00,5,In-person
4167,Rural North,1406,2023-04-13 03:11:00,4,2023-04-13 03:15:00,2,Mobile App
4168,Montgomery,1684,2024-05-17 12:30:00,19,2024-05-17 12:49:00,4,Mobile App
4169,Montgomery,1224,2023-07-01 02:36:00,9,2023-07-01 02:45:00,4,In-person
4170,Mobile,4918,2023-12-08 16:50:00,123,2023-12-08 18:53:00,3,Mobile App
4171,Mobile,3532,2023-02-04 01:06:00,131,2023-02-04 03:17:00,5,Mobile App
4172,Rural South,3343,2024-04-28 06:23:00,336,2024-04-28 11:59:00,1,Website
4173,Huntsville,3236,2024-09-25 14:47:00,183,2024-09-25 17:50:00,1,Call
4174,Rural North,3494,2023-04-14 20:11:00,23,2023-04-14 20:34:00,1,Call
4175,Huntsville,2911,2023-10-08 21:29:00,16,2023-10-08 21:45:00,5,Website
4176,Huntsville,444,2023-08-19 18:31:00,54,2023-08-19 19:25:00,1,Mobile App
4177,Mobile,2682,2023-05-03 05:05:00,58,2023-05-03 06:03:00,3,Website
4178,Birmingham,4689,2023-05-19 20:50:00,44,2023-05-19 21:34:00,1,Call
4179,Mobile,101,2023-12-20 05:04:00,8,2023-12-20 05:12:00,2,Mobile App
4180,Rural South,2946,2023-06-29 08:59:00,333,2023-06-29 14:32:00,1,In-person
4181,Rural North,3754,2024-01-25 20:05:00,92,2024-01-25 21:37:00,2,Mobile App
4182,Birmingham,175,2023-12-06 02:35:00,106,2023-12-06 04:21:00,5,Mobile App
4183,Rural North,1479,2024-02-25 03:32:00,27,2024-02-25 03:59:00,4,In-person
4184,Rural South,13,2023-01-30 22:38:00,410,2023-01-31 05:28:00,5,Call
4185,Mobile,1177,2024-04-26 17:52:00,5,2024-04-26 17:57:00,2,In-person
4186,Rural South,2095,2023-04-21 03:15:00,623,2023-04-21 13:38:00,4,Mobile App
4187,Huntsville,1920,2023-03-20 00:02:00,120,2023-03-20 02:02:00,3,Mobile App
4188,Montgomery,572,2024-03-23 23:54:00,212,2024-03-24 03:26:00,4,Mobile App
4189,Rural South,3894,2023-10-13 06:21:00,392,2023-10-13 12:53:00,2,Call
4190,Birmingham,1281,2023-11-10 08:58:00,51,2023-11-10 09:49:00,3,Website
4191,Birmingham,4008,2023-05-10 23:47:00,176,2023-05-11 02:43:00,1,Call
4192,Birmingham,1841,2024-12-31 08:05:00,36,2024-12-31 08:41:00,2,Call
4193,Montgomery,1029,2024-02-21 19:27:00,163,2024-02-21 22:10:00,5,In-person
4194,Mobile,2381,2023-10-27 02:53:00,9,2023-10-27 03:02:00,5,Call
4195,Birmingham,136,2023-10-11 09:37:00,368,2023-10-11 15:45:00,3,In-person
4196,Rural North,4627,2024-05-16 19:18:00,464,2024-05-17 03:02:00,3,Call
4197,Huntsville,4009,2023-12-06 13:51:00,32,2023-12-06 14:23:00,2,In-person
4198,Montgomery,3108,2023-09-14 03:19:00,48,2023-09-14 04:07:00,3,Website
4199,Birmingham,3686,2024-12-11 05:30:00,113,2024-12-11 07:23:00,3,In-person
4200,Rural North,1738,2023-04-06 21:05:00,108,2023-04-06 22:53:00,2,Mobile App
4201,Rural South,1268,2024-06-10 12:39:00,86,2024-06-10 14:05:00,4,Call
4202,Rural South,2715,2023-11-02 06:05:00,27,2023-11-02 06:32:00,1,In-person
4203,Huntsville,4848,2024-09-08 23:56:00,160,2024-09-09 02:36:00,3,Website
4204,Montgomery,118,2024-03-11 19:51:00,27,2024-03-11 20:18:00,1,In-person
4205,Birmingham,1952,2024-09-06 04:32:00,299,2024-09-06 09:31:00,2,Website
4206,Montgomery,291,2024-02-16 01:58:00,245,2024-02-16 06:03:00,5,In-person
4207,Rural South,2947,2024-12-11 23:10:00,182,2024-12-12 02:12:00,2,Mobile App
4208,Rural North,825,2023-01-22 00:59:00,170,2023-01-22 03:49:00,4,Website
4209,Mobile,2698,2023-07-19 04:13:00,38,2023-07-19 04:51:00,5,Call
4210,Huntsville,4495,2024-12-07 13:25:00,135,2024-12-07 15:40:00,5,Website
4211,Rural North,178,2023-04-19 17:22:00,56,2023-04-19 18:18:00,4,Mobile App
4212,Huntsville,2193,2023-10-11 06:32:00,26,2023-10-11 06:58:00,4,In-person
4213,Birmingham,2946,2023-11-25 15:14:00,151,2023-11-25 17:45:00,1,Website
4214,Birmingham,4104,2024-01-13 20:16:00,63,2024-01-13 21:19:00,2,Mobile App
4215,Rural South,3075,2024-10-10 03:22:00,61,2024-10-10 04:23:00,3,In-person
4216,Rural North,4610,2024-05-18 15:40:00,371,2024-05-18 21:51:00,1,Call
4217,Birmingham,1419,2024-07-15 16:06:00,616,2024-07-16 02:22:00,5,Mobile App
4218,Rural South,847,2023-11-08 04:36:00,30,2023-11-08 05:06:00,2,Call
4219,Rural South,70,2023-07-05 05:23:00,96,2023-07-05 06:59:00,1,In-person
4220,Mobile,1352,2023-04-29 19:24:00,100,2023-04-29 21:04:00,4,Mobile App
4221,Huntsville,4627,2024-01-20 02:12:00,11,2024-01-20 02:23:00,3,Call
4222,Mobile,462,2023-06-04 22:39:00,54,2023-06-04 23:33:00,5,Call
4223,Montgomery,1772,2024-02-17 20:22:00,36,2024-02-17 20:58:00,2,Call
4224,Rural North,1166,2024-10-05 21:59:00,311,2024-10-06 03:10:00,4,Mobile App
4225,Birmingham,4754,2023-08-02 22:02:00,280,2023-08-03 02:42:00,2,Call
4226,Rural North,2487,2023-12-26 16:44:00,59,2023-12-26 17:43:00,1,Call
4227,Huntsville,1551,2023-01-11 16:50:00,18,2023-01-11 17:08:00,1,Mobile App
4228,Rural South,923,2024-08-28 00:46:00,19,2024-08-28 01:05:00,2,In-person
4229,Huntsville,3684,2024-03-10 00:27:00,329,2024-03-10 05:56:00,1,Mobile App
4230,Huntsville,4281,2023-05-07 07:20:00,77,2023-05-07 08:37:00,4,Website
4231,Birmingham,694,2023-02-25 23:57:00,26,2023-02-26 00:23:00,5,Mobile App
4232,Rural North,4287,2023-04-24 01:31:00,85,2023-04-24 02:56:00,3,Website
4233,Birmingham,1727,2023-02-05 02:54:00,187,2023-02-05 06:01:00,2,Website
4234,Rural South,1238,2024-08-31 04:58:00,53,2024-08-31 05:51:00,1,Call
4235,Mobile,3870,2024-02-13 18:13:00,156,2024-02-13 20:49:00,3,Website
4236,Rural North,4471,2023-02-23 02:11:00,28,2023-02-23 02:39:00,2,Website
4237,Rural South,2293,2024-03-05 01:42:00,87,2024-03-05 03:09:00,3,Website
4238,Huntsville,91,2024-09-13 04:20:00,206,2024-09-13 07:46:00,4,Mobile App
4239,Rural North,2920,2023-10-15 21:35:00,144,2023-10-15 23:59:00,3,Call
4240,Birmingham,4959,2023-08-02 03:45:00,93,2023-08-02 05:18:00,5,Website
4241,Rural North,4424,2023-06-17 11:35:00,173,2023-06-17 14:28:00,2,Call
4242,Montgomery,4933,2023-06-14 17:11:00,2,2023-06-14 17:13:00,4,Mobile App
4243,Montgomery,3917,2024-08-25 03:48:00,176,2024-08-25 06:44:00,2,In-person
4244,Rural North,2241,2023-10-09 10:06:00,142,2023-10-09 12:28:00,1,In-person
4245,Rural North,1790,2023-07-07 08:03:00,27,2023-07-07 08:30:00,1,In-person
4246,Rural North,3302,2023-01-27 04:17:00,42,2023-01-27 04:59:00,3,Website
4247,Birmingham,4152,2023-03-12 02:05:00,71,2023-03-12 03:16:00,2,Call
4248,Montgomery,2419,2024-01-27 16:45:00,138,2024-01-27 19:03:00,5,Mobile App
4249,Rural North,3153,2023-06-01 04:38:00,227,2023-06-01 08:25:00,5,Call
4250,Birmingham,1085,2023-05-02 18:16:00,282,2023-05-02 22:58:00,5,Website
4251,Rural North,681,2023-09-03 05:47:00,563,2023-09-03 15:10:00,4,Call
4252,Huntsville,639,2023-09-27 09:04:00,24,2023-09-27 09:28:00,1,Website
4253,Rural South,1132,2023-08-09 22:31:00,40,2023-08-09 23:11:00,2,Call
4254,Mobile,4923,2023-11-01 02:40:00,360,2023-11-01 08:40:00,1,Mobile App
4255,Huntsville,4790,2024-05-12 07:52:00,191,2024-05-12 11:03:00,5,Website
4256,Montgomery,1404,2023-11-08 01:53:00,22,2023-11-08 02:15:00,3,In-person
4257,Huntsville,3751,2024-07-23 20:11:00,26,2024-07-23 20:37:00,5,Website
4258,Mobile,1708,2024-04-05 04:10:00,12,2024-04-05 04:22:00,5,Mobile App
4259,Rural South,4195,2023-03-16 04:16:00,25,2023-03-16 04:41:00,5,Call
4260,Rural North,2542,2024-03-24 07:04:00,50,2024-03-24 07:54:00,2,Call
4261,Birmingham,1395,2024-11-19 06:56:00,150,2024-11-19 09:26:00,4,Mobile App
4262,Rural South,3606,2023-11-04 06:23:00,333,2023-11-04 11:56:00,5,In-person
4263,Rural South,599,2024-03-13 04:54:00,321,2024-03-13 10:15:00,2,Website
4264,Rural North,2789,2023-12-10 05:57:00,196,2023-12-10 09:13:00,2,Website
4265,Huntsville,1239,2023-07-30 18:54:00,32,2023-07-30 19:26:00,5,Call
4266,Birmingham,3757,2023-06-26 18:49:00,33,2023-06-26 19:22:00,4,Mobile App
4267,Birmingham,2491,2024-11-21 20:50:00,92,2024-11-21 22:22:00,5,Mobile App
4268,Mobile,2895,2024-11-23 08:10:00,14,2024-11-23 08:24:00,4,Mobile App
4269,Rural North,4949,2024-12-06 00:47:00,225,2024-12-06 04:32:00,4,Call
4270,Rural South,707,2024-12-06 04:48:00,154,2024-12-06 07:22:00,5,Website
4271,Montgomery,3013,2023-02-16 16:34:00,155,2023-02-16 19:09:00,2,Mobile App
4272,Montgomery,3151,2024-03-01 17:59:00,9,2024-03-01 18:08:00,1,In-person
4273,Huntsville,2604,2024-03-06 04:58:00,15,2024-03-06 05:13:00,1,Call
4274,Montgomery,736,2023-05-15 13:42:00,58,2023-05-15 14:40:00,2,Website
4275,Rural North,2273,2024-07-04 23:40:00,122,2024-07-05 01:42:00,3,Mobile App
4276,Montgomery,706,2024-07-08 11:06:00,100,2024-07-08 12:46:00,4,Call
4277,Birmingham,721,2024-05-03 18:13:00,170,2024-05-03 21:03:00,2,Website
4278,Huntsville,2303,2023-02-28 19:09:00,90,2023-02-28 20:39:00,3,Website
4279,Rural North,1383,2023-07-22 21:11:00,87,2023-07-22 22:38:00,2,Website
4280,Mobile,2064,2023-12-21 02:17:00,247,2023-12-21 06:24:00,2,In-person
4281,Birmingham,620,2024-04-27 07:59:00,206,2024-04-27 11:25:00,3,Call
4282,Birmingham,437,2024-05-06 11:47:00,39,2024-05-06 12:26:00,2,Call
4283,Mobile,1861,2024-08-30 10:13:00,181,2024-08-30 13:14:00,1,Website
4284,Birmingham,3804,2024-02-13 00:12:00,91,2024-02-13 01:43:00,1,In-person
4285,Rural South,3650,2023-02-13 06:12:00,256,2023-02-13 10:28:00,5,Mobile App
4286,Montgomery,1079,2023-07-13 16:11:00,13,2023-07-13 16:24:00,3,Call
4287,Birmingham,4702,2024-01-14 10:41:00,79,2024-01-14 12:00:00,2,In-person
4288,Mobile,9,2024-10-26 22:58:00,22,2024-10-26 23:20:00,5,Mobile App
4289,Birmingham,3663,2024-12-16 10:02:00,321,2024-12-16 15:23:00,4,Call
4290,Huntsville,747,2024-12-12 04:14:00,0,2024-12-12 04:14:00,1,Mobile App
4291,Birmingham,3376,2024-04-13 10:26:00,65,2024-04-13 11:31:00,3,Mobile App
4292,Huntsville,4932,2024-01-11 01:59:00,64,2024-01-11 03:03:00,1,Mobile App
4293,Birmingham,3069,2023-02-20 10:14:00,65,2023-02-20 11:19:00,1,Mobile App
4294,Mobile,1947,2023-12-29 02:52:00,423,2023-12-29 09:55:00,3,In-person
4295,Birmingham,2807,2024-08-28 19:36:00,8,2024-08-28 19:44:00,1,In-person
4296,Montgomery,4310,2023-11-04 12:31:00,9,2023-11-04 12:40:00,3,Website
4297,Rural North,1788,2024-04-12 20:39:00,102,2024-04-12 22:21:00,3,Website
4298,Montgomery,1887,2024-01-21 11:38:00,84,2024-01-21 13:02:00,2,Mobile App
4299,Rural South,3438,2024-01-27 13:27:00,3,2024-01-27 13:30:00,5,Call
4300,Rural South,696,2023-09-28 02:56:00,193,2023-09-28 06:09:00,4,Call
4301,Rural North,11,2023-11-18 13:12:00,87,2023-11-18 14:39:00,4,In-person
4302,Rural North,4687,2024-10-10 20:01:00,19,2024-10-10 20:20:00,4,In-person
4303,Rural South,3997,2024-01-16 06:35:00,26,2024-01-16 07:01:00,4,Mobile App
4304,Montgomery,4364,2024-03-01 22:45:00,265,2024-03-02 03:10:00,1,Mobile App
4305,Birmingham,4680,2024-08-29 06:24:00,114,2024-08-29 08:18:00,3,In-person
4306,Mobile,4652,2023-09-07 07:02:00,33,2023-09-07 07:35:00,4,In-person
4307,Huntsville,1895,2023-06-01 21:51:00,210,2023-06-02 01:21:00,1,Call
4308,Birmingham,1660,2024-06-10 23:28:00,56,2024-06-11 00:24:00,4,Call
4309,Montgomery,1431,2023-09-13 22:36:00,32,2023-09-13 23:08:00,1,Call
4310,Montgomery,500,2023-06-21 02:01:00,119,2023-06-21 04:00:00,4,Mobile App
4311,Rural South,4507,2024-05-14 20:46:00,125,2024-05-14 22:51:00,5,Website
4312,Montgomery,4112,2023-08-10 23:14:00,162,2023-08-11 01:56:00,2,Call
4313,Huntsville,2820,2024-05-18 21:24:00,67,2024-05-18 22:31:00,1,In-person
4314,Mobile,588,2023-11-15 17:28:00,14,2023-11-15 17:42:00,4,In-person
4315,Mobile,4878,2024-12-02 13:21:00,35,2024-12-02 13:56:00,3,Call
4316,Birmingham,3012,2023-02-09 15:38:00,18,2023-02-09 15:56:00,3,In-person
4317,Rural South,134,2024-12-22 05:19:00,2,2024-12-22 05:21:00,3,In-person
4318,Huntsville,3862,2024-02-13 18:06:00,5,2024-02-13 18:11:00,4,Mobile App
4319,Birmingham,4003,2023-08-10 09:58:00,316,2023-08-10 15:14:00,4,Mobile App
4320,Huntsville,4390,2023-06-10 20:15:00,125,2023-06-10 22:20:00,1,In-person
4321,Mobile,673,2023-04-03 00:16:00,174,2023-04-03 03:10:00,1,Mobile App
4322,Mobile,4768,2023-07-08 20:10:00,37,2023-07-08 20:47:00,2,Mobile App
4323,Rural North,4567,2024-01-28 03:22:00,16,2024-01-28 03:38:00,5,In-person
4324,Rural South,1764,2023-05-08 19:12:00,409,2023-05-09 02:01:00,4,Call
4325,Rural North,3367,2024-03-16 08:33:00,343,2024-03-16 14:16:00,3,In-person
4326,Mobile,3432,2023-06-02 04:47:00,12,2023-06-02 04:59:00,2,In-person
4327,Birmingham,1663,2023-01-14 18:05:00,218,2023-01-14 21:43:00,3,In-person
4328,Birmingham,634,2023-07-02 19:48:00,142,2023-07-02 22:10:00,5,Website
4329,Birmingham,1829,2024-03-08 15:24:00,28,2024-03-08 15:52:00,5,Mobile App
4330,Montgomery,3669,2024-02-06 14:07:00,49,2024-02-06 14:56:00,1,Call
4331,Rural North,4947,2023-12-31 14:22:00,160,2023-12-31 17:02:00,1,In-person
4332,Birmingham,372,2024-07-09 15:47:00,138,2024-07-09 18:05:00,3,In-person
4333,Mobile,3978,2023-05-29 21:14:00,117,2023-05-29 23:11:00,4,Mobile App
4334,Birmingham,2140,2024-11-19 11:57:00,251,2024-11-19 16:08:00,4,Mobile App
4335,Mobile,2147,2023-09-20 21:49:00,551,2023-09-21 07:00:00,3,Call
4336,Mobile,88,2024-11-11 17:59:00,48,2024-11-11 18:47:00,2,Website
4337,Huntsville,2892,2024-08-29 19:30:00,54,2024-08-29 20:24:00,5,Call
4338,Birmingham,3162,2023-07-16 13:03:00,54,2023-07-16 13:57:00,4,Call
4339,Rural South,4556,2024-05-11 05:59:00,3,2024-05-11 06:02:00,5,Call
4340,Huntsville,800,2023-01-23 10:33:00,38,2023-01-23 11:11:00,4,Mobile App
4341,Mobile,1263,2023-12-14 16:06:00,2,2023-12-14 16:08:00,2,In-person
4342,Mobile,1960,2023-09-20 02:12:00,17,2023-09-20 02:29:00,3,Mobile App
4343,Birmingham,4898,2024-09-25 14:02:00,236,2024-09-25 17:58:00,1,In-person
4344,Huntsville,2441,2023-11-17 09:42:00,31,2023-11-17 10:13:00,5,Call
4345,Huntsville,285,2024-01-06 16:49:00,50,2024-01-06 17:39:00,3,In-person
4346,Mobile,3661,2024-12-09 04:35:00,33,2024-12-09 05:08:00,3,Website
4347,Montgomery,3692,2024-01-06 23:10:00,20,2024-01-06 23:30:00,2,Website
4348,Mobile,769,2024-12-13 07:54:00,34,2024-12-13 08:28:00,4,Call
4349,Rural North,922,2023-06-26 09:01:00,365,2023-06-26 15:06:00,4,In-person
4350,Birmingham,103,2023-07-18 14:37:00,208,2023-07-18 18:05:00,5,Website
4351,Rural South,3669,2024-06-25 13:18:00,41,2024-06-25 13:59:00,4,Mobile App
4352,Huntsville,817,2024-12-10 07:22:00,233,2024-12-10 11:15:00,2,Mobile App
4353,Birmingham,4934,2024-12-24 09:32:00,11,2024-12-24 09:43:00,1,Website
4354,Mobile,4013,2023-01-24 02:43:00,159,2023-01-24 05:22:00,5,In-person
4355,Huntsville,128,2024-02-22 02:04:00,19,2024-02-22 02:23:00,4,Mobile App
4356,Rural South,2672,2023-05-29 20:54:00,77,2023-05-29 22:11:00,3,In-person
4357,Montgomery,2384,2024-07-21 09:59:00,101,2024-07-21 11:40:00,4,In-person
4358,Rural South,3285,2024-11-06 15:44:00,42,2024-11-06 16:26:00,2,Website
4359,Huntsville,2283,2024-02-09 09:10:00,12,2024-02-09 09:22:00,5,Mobile App
4360,Mobile,276,2023-08-19 23:40:00,115,2023-08-20 01:35:00,5,Website
4361,Mobile,4314,2024-07-06 20:18:00,247,2024-07-07 00:25:00,3,In-person
4362,Birmingham,4696,2023-05-03 11:43:00,141,2023-05-03 14:04:00,1,Call
4363,Rural South,1891,2023-01-22 08:29:00,186,2023-01-22 11:35:00,3,In-person
4364,Rural South,1228,2024-03-25 17:41:00,109,2024-03-25 19:30:00,4,In-person
4365,Rural South,293,2023-08-29 17:25:00,61,2023-08-29 18:26:00,3,Call
4366,Mobile,4965,2024-12-15 00:39:00,58,2024-12-15 01:37:00,4,In-person
4367,Montgomery,1469,2023-09-22 15:12:00,83,2023-09-22 16:35:00,1,Website
4368,Birmingham,110,2023-10-18 07:10:00,281,2023-10-18 11:51:00,4,In-person
4369,Montgomery,845,2023-12-06 03:45:00,317,2023-12-06 09:02:00,5,Call
4370,Rural North,20,2023-12-11 17:21:00,38,2023-12-11 17:59:00,4,Mobile App
4371,Rural South,2546,2024-02-25 02:51:00,44,2024-02-25 03:35:00,2,Mobile App
4372,Birmingham,3709,2024-11-17 10:15:00,133,2024-11-17 12:28:00,1,Website
4373,Huntsville,1170,2023-05-11 11:18:00,160,2023-05-11 13:58:00,2,Mobile App
4374,Huntsville,4649,2023-12-31 04:36:00,88,2023-12-31 06:04:00,1,Mobile App
4375,Mobile,1846,2023-08-27 11:11:00,146,2023-08-27 13:37:00,5,Mobile App
4376,Montgomery,3029,2024-12-11 04:47:00,182,2024-12-11 07:49:00,4,Call
4377,Mobile,213,2024-06-15 04:17:00,116,2024-06-15 06:13:00,1,Mobile App
4378,Rural North,3926,2024-10-15 17:36:00,24,2024-10-15 18:00:00,3,Mobile App
4379,Birmingham,4714,2023-12-16 11:01:00,48,2023-12-16 11:49:00,1,Mobile App
4380,Montgomery,2737,2023-04-12 02:41:00,80,2023-04-12 04:01:00,1,Call
4381,Huntsville,4606,2024-03-27 08:09:00,234,2024-03-27 12:03:00,3,Website
4382,Rural North,3369,2024-07-22 03:19:00,40,2024-07-22 03:59:00,1,Website
4383,Rural South,4955,2023-02-07 21:07:00,70,2023-02-07 22:17:00,4,Call
4384,Montgomery,3354,2024-04-12 00:04:00,254,2024-04-12 04:18:00,3,In-person
4385,Montgomery,1622,2023-09-03 22:14:00,1,2023-09-03 22:15:00,2,In-person
4386,Birmingham,4024,2023-04-11 06:57:00,22,2023-04-11 07:19:00,2,Website
4387,Huntsville,1708,2024-09-15 04:52:00,2,2024-09-15 04:54:00,2,Call
4388,Rural South,4620,2024-02-16 00:44:00,23,2024-02-16 01:07:00,3,In-person
4389,Rural North,1272,2024-11-27 11:25:00,91,2024-11-27 12:56:00,4,Call
4390,Rural South,2211,2024-12-10 10:12:00,19,2024-12-10 10:31:00,4,Call
4391,Montgomery,3929,2024-05-07 15:00:00,145,2024-05-07 17:25:00,5,Website
4392,Rural South,1083,2024-10-28 07:05:00,44,2024-10-28 07:49:00,3,Call
